review_id,label,user,ip,star,text
REVIEW9274,-,USER8648,IP25,4,下了火车带着宝贝去吃面，点餐的时候服务员告诉我们小朋友的话适合吃哪一款， 上面的时候有一位经理过来问宝贝吃着辣不辣，在宝贝尝好不辣的情况下，她才离去，服务不错， 点餐的江想想态度也不错
REVIEW9275,-,USER8649,IP3687,5,这家的锅贴味道很好，是目前我吃过的味道最好的一家，以后会常来的。
REVIEW9276,+,USER8650,IP1288,5,我喜欢吃那个越式牛柳粒，味道很不错，还有那个脆皮鸭也是，都很不错的
REVIEW9277,-,USER7839,IP5296,4,我就是面包的忠实fans啊 看到这家店 免不了进去兜一兜 这一兜还好 一出来手里就拎了好多 就推荐两个吧 抹茶紫米红豆 抹茶味很浓~红豆很赞啊 很喜欢红豆的东西。全麦鲜奶核桃买给我妈咪吃的 她喜欢全麦的 反正她说还不错 挺香的- -~55~没入我口~
REVIEW9278,-,USER8651,IP5297,5,环境很好，很干净，很适合闲暇的时候跟朋友一起边品尝红酒边聊天，而且酒的价钱很公道！！
REVIEW9279,+,USER8652,IP5298,4,VQ鲜榨果汁店是卖果汁很火爆的一个店，就喜欢这样的地方，找个角落慢慢喝我的果汁，欣赏着美景，这里的服务态度也很好，感觉很满意
REVIEW9280,+,USER8653,IP5299,5,谁能告诉我外卖电话啊！？谢谢？！谁能告诉我外卖电话啊！？谢谢？
REVIEW9281,-,USER8654,IP5300,4,家里附近的汉堡店，东东还是不错的，便宜又实惠的~还送外卖，不收外送费，很小的店面，有两个桌子，给你坐着吃，基本还是吃外卖的，不过
REVIEW9282,-,USER8655,IP5301,1,在网上很少差评的我，这次真是要好好写写了。上周六带着两个孩子去南方商场四楼爱乐园玩，到11：08分左右就上五楼的鸭王店，担心孩子饿了，所以想早点过去吃，老公开始点餐，前后点餐也就花了十分钟不到的时间，点了一只烤鸭，一份浓汤西兰花，一份荠菜黄鱼羹三个菜，到11：40左右，眼看着比我们晚来的客人都上菜了，我们除了白开水啥也没有，儿子饿的开始哭了，我们就催服务员，开始服务员说帮我们催，又等了将近二十分钟的时间菜还没有上来，这时候儿子在饿肚子的情况下睡着了，我们又开始催，服务员看了一下单子说忘记去厨房下单了，要知道这时候我们已经等了差不多一个小时了，服务员道歉后就去催厨房，大概十分钟后浓汤西兰花和荠菜黄鱼羹，大米饭先上来了，我们就着这些先给女儿喂着吃，但烤鸭迟迟未上，再催～～～～，过了二十分钟后烤鸭终于来了，这时候米饭和其他菜已经都冷了，没力气和他们争吵，狼吞虎咽吃完后回家，晚上大家都拉肚子了～～～，强烈建议大家不要去吃，特别是带小孩的粑粑麻麻们，孩子伤不起！
REVIEW9283,-,USER1371,IP1050,5,每天午饭后路过这家店，都会再买一杯茶饮；这家店的茶饮味道很正点，正式我所钟爱的。特别是她们家的金桔柠檬，味道好极了。
REVIEW9284,-,USER8656,IP5302,1,老公喜欢吃cheese cake，在等待新石器的时候排了长龙买了蛋糕，看挂顶电视里介绍，就期待不大，面粉很多的类型，偏软，芝士味很淡，排了25分钟队终于轮到了，我们喜欢烤焦点的，服务员竟然回答不能选，太差了！！因为出来的两盘有十二个，我们也没有以上来就要挑最焦的，已经等前面几位交了钱在等待包装的先拿走了。到我们了我们才说的要剩下最焦的那个，竟然还回答这是按顺序的，太差了！还在给我们包装的过程中拉掉了蛋糕底部很大一块，做事太粗糙了，39元一个蛋糕味道也很一般，制作也没什么难度的，挺小一个，只会买这一次吧。之前团购过爱度的芝士蛋糕，虽然价格略高，但味道绝对比叔叔赞。最主要叔叔服务态度太差了。如此死板的营销方式，应该好景不长的。现在的人都不是吃不起贵的，而是吃一种心情。
REVIEW9285,+,USER8657,IP10,5,你是我心中的日月啊，每次看到你那丝丝入寇的爽滑，我都禁不住要赞美上几句，大宇圆1号，你真的不愧是芋贵人的头牌！
REVIEW9286,-,USER8658,IP5303,5,这家的米粉超级好吃啊。口感特别好。同事们经常光顾的一家。美味极了
REVIEW9287,+,USER8659,IP380,5,朋友推荐来这家牛肉面。。。说很赞。吃了牛肉面，还点了一些饭后甜点。。椰香赤豆白玉糕真的很不错耶。
REVIEW9288,+,USER8660,IP5304,4,不错，不错，，，，，，，，，，，，，，，，，，，，，，，，，
REVIEW9289,+,USER8661,IP1442,5,之前听同事说在周浦年家浜路这边有家“重庆焦点自助火锅”很不错，过年跟家人来聚餐，果真不赖！很实惠。电梯直达三楼，环境安静，舒适，菜都放在展示柜里，直接可以看到，很新鲜，品种也很多。服务也很好，服务员都很阳光，笑容很贴心。锅底上得很快。进门可以听到“欢迎观临，焦点”，走的时候可以听到“谢谢光临，请慢走”，音调还跟一般的不同，很特别，而且无论服务员在哪，只要有客人光临，都会问好。东西自己随便拿，随便吃，只要不浪费。不可思议的是，居然还有免费白酒，上海黄酒，葡萄酒，冰淇淋也是免费的！！干锅是这家店的特色锅底。。。总之，以后一定要带上朋友一起常来品尝！
REVIEW9290,+,USER8662,IP103,5,今天在去康师傅吃到 了刚上市的新品，感觉味道好极了/希望最近在出几款新品我可以尝尝鲜······服务员态度很好感觉有家的温馨··
REVIEW9291,-,USER8663,IP2074,4,全家请亲戚吃饭，包房环境不错，服务也不错，可是一开始的菜上的还蛮快的，到中间干脆菜都不来了，一顿饭吃了两个多小时到最后还有个点心没上，就只好打包回家了，让人很郁闷
REVIEW9292,-,USER8664,IP4715,5,菜做的不错！很用心！环境也不错！收银员很热情！整体不错，来了好多次了！就是有时候人多了，上菜慢了点！不过还好！菜才是最主要的！有很多特色菜做得很好！羊排很有特色！
REVIEW9293,+,USER8665,IP905,5,因为家就住在南方这边，离的比较近，不想做饭啦，就经常会到南方这边吃。也去过他家好几次，觉得挺不错的，就像大家推荐喽( ⊙ o ⊙ )啊！
REVIEW9294,-,USER8666,IP371,5,女朋友过生日。来这里给她捏了这个世界上独一无二的瓷娃娃，这里的环境还是不错的，一间简单的工作室，里面的工作人员挺热情的，人不多的时候，会在旁边耐心的指导一下，也会帮你完成你完成不了的作品
REVIEW9295,-,USER8667,IP532,4,吃的生日宴，口味和预想的差好多，膏蟹非常的咸，根本就没有那种鲜味，海瓜子好小一盘，还好环境和服务都令人满意
REVIEW9296,-,USER8668,IP363,1,服务太差了，服务员的表情象家里刚死了人，请客想出糗的就来试试吧，上菜速度有惊喜，可能不能再慢了……
REVIEW9297,+,USER8669,IP499,5,来他家主要就是吃烤鸭，先点了一只烤鸭。又点了一些我的最爱烤羊棒，和鸭下巴。。。。另外，鸭汤也很美味呢。。有时间还会去饱口福的、、、
REVIEW9298,+,USER8670,IP460,5,很好，很好，很好。。。以前也经常来吃，感觉比以前更上一个台阶了，无论是菜品还是服务都挺好的。给朋友们多介绍介绍。。改天再去。。
REVIEW9299,-,USER8671,IP69,1,有史以来最难吃的一家店  一杯冰沙做了10分钟  拿到手就是一杯没有打碎的冰
REVIEW9300,+,USER8672,IP5305,1,不如地铁站买瓶可以…啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
REVIEW9301,-,USER194,IP5306,4,吃过很多面，很多牛肉，如果你想吃最好吃的牛肉，就选这家吧，以前会经常过来吃，后来搬了家来的次数就减少了很多次了，他们家的服务比以前好多了，人员好像也换了一批！有个叫陈纹纹的小姑娘还不错，挺有耐心的！
REVIEW9302,-,USER8673,IP871,5,红烧牛肉面真不是盖得，牛肉给的很多，真的是在用心对待顾客的，而且属于软烂的那种，是我喜欢的，所以味道非常鲜，估计是烧了很久的了，面非常的Q弹，赞！
REVIEW9303,+,USER6714,IP5307,5,@刺身非常新鲜，没想到小店里还能吃到这样的美食，私厨讲究的是私密性，他们选在长乐路的弄堂里面，可谓费了一番心思，点了刺身，鹅肝，寿喜锅，吃的很饱，而且很满足，买单500多还打了9折，心情很愉悦！
REVIEW9304,-,USER8674,IP5308,4,中秋节去吃的，味道很好，虽然面积不大，但是菜都很好吃，创意也很新颖，装修很温馨。就是环境有待提高啊！！大家去吃工作餐还是不错的
REVIEW9305,+,USER8675,IP371,5,看到网上介绍说很好，就和同事一起过来体验一下，团购了几张，到了店了人还挺多的，桌子上 颜料盒画笔都很齐全，还可以用wifi，老板还倒水给我们喝，真的十分客气，决定下次用空再来
REVIEW9306,-,USER8676,IP5309,5, 环境的话~由于人多~有点嘈杂~整体可以，挺好。 味道很不错，纯正。 服务也挺超赞的，以后还会来光临的~~ 这样算来，价格也是还可以的。
REVIEW9307,+,USER8677,IP371,5,同学聚会我们大家在网上搜索一下好玩的地方，无意之间搜索到了这家店，大家一致同意要来，所以就来看看，一进门大家都十分惊讶看到许多的陶瓷成品，然后我们一人选了一个开始玩，还挺有乐趣的。还有wifi
REVIEW9308,-,USER8678,IP5310,3,蛮好的，值得一试。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
REVIEW9309,+,USER8679,IP310,5,很喜欢吃烤鸭，周末时约了同学来的，这里比较的安静，环境还是很好的，最主要的是他家的菜还是真便宜啊，性价比还是蛮高的，对于我们这些还诶赚钱的学生来说，聚餐是个不错的选址了，呵呵呵
REVIEW9310,-,USER279,IP1002,5,味道比较醇，服务态度很好，比较干净卫生，原味奶茶也不错，呵呵，反正感觉很不错
REVIEW9311,+,USER8680,IP261,5,味道很好。也很快。就是今天第一次去，要买卡。不太习惯。不过我吃完米粉决定以后经常来。就又去往卡里冲了100元，这样以后就很方便了。哈哈
REVIEW9312,-,USER8681,IP5311,3,学生时代也去吃过N次了，味道也就一般般，调料种类蛮多的，豆浆好像是免费畅饮的，不过没什么人喝，基本都是喝酒的，学生和火锅联系在一起么，总归就是图个热闹啦，价格还行，服务不积极，有次朋友还在厕所里滑到了，她是女生没喝酒，应该是地板太滑了，提醒老板地滑，老板还说这很正常态度不友善，后来也就去的少了
REVIEW9313,-,USER8682,IP5312,1,点了香辣小龙虾，份量明显不够，辣的一直喝冰雪碧，其他菜味道也不咋滴，价格偏高，收了餐位费，餐巾纸还要另外付钱
REVIEW9314,+,USER8683,IP287,5,这家店生意很好，去晚了还没位子呢！我等了一会儿才搞了个加位，点了一个创意牛肉，徽式臭鲑鱼，冰淇淋牛排，味道的确很好。我下次还要去！
REVIEW9315,-,USER8684,IP5313,5,团购的99元套餐，量蛮足，口味也很好，肉类蔬菜都非常新鲜，去的时候是4个大人外加一个2岁小孩，老妈说羊蝎子超赞！！！
REVIEW9316,-,USER8685,IP5314,5,一直光顾的小摊，品种很多，香酥鸡和鸡皮大爱，臭豆腐的蘸酱也很棒，老板大叔自制的，点多了偶尔还会送点，有时也会碰到亲切的漂亮小妹哟！
REVIEW9317,+,USER8686,IP32,5,以前是住在南方新村的，经常去他家吃烤鸭的。现在搬新家了，好久没有去了。今天是特地到他家去吃烤鸭的，久违的味道，还是一如既往的让人满足。服务员还是很热情的。。没失望。。
REVIEW9318,-,USER8687,IP5315,5,韩国烧烤这家很干净，热热的地炕很舒服，味道很正宗，吃牛肉，上专用网和调料，吃猪肉用专用烤盘和酱。很专业不像其他店都用一种。小菜很多，随便加！总的来说很接近韩国的味道没有被国内同化！
REVIEW9319,-,USER8688,IP5316,4,"和同学聚会去的,点的羊蝎子锅底,我们3个人居然没吃完,送的豆浆没喝,不过很喜欢他们家的蘸料,可以自己搭配,很好吃"
REVIEW9320,-,USER8689,IP5317,4,丰收日是宁波菜，昨天和家人去用餐点了海瓜子、白米虾味道还不错，其他的菜有点偏咸，服务员有点少忙不过来，可是态度蛮好的。。。
REVIEW9321,-,USER8690,IP669,4,莱味道很好价钱很公道，比其他一些名气大其实不咋样的餐饮好多了。
REVIEW9322,+,USER8691,IP175,5,哇！这真忙啊，有点感觉晕了耶，但是听朋友说这鸭子挺好吃，就吃这家吧，进去了，三个人安排了一个小方桌，唉！人多啊，服务员有点忙不过来，可是却很热情，这顿饭吃下来比我想象的好，下次有机会还去它家！
